Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.932,-330.39993,6.96997,-38.66671,-366.33432,-192.30371,-159.28561,-379.58395,131.6261,-163.28317,-122.83524,-398.6261,-126.10721,-25.55606,-593.32935,-4.4935,-147.69562,365.59839,-76.58978,-72.19962,505.41604,110.00559,0.5751,-169.13501,10.46408,-0.5751,169.13501,-10.46408,-168.69071,-42.02692,393.44449,-178.40604,-88.27258,780.13419,-180.61441,44.42914,380.66501,-216.68179,90.31274,755.76798,-611.62955,-26.81989,-72.64059,0,0,0
1.936,-330.68753,6.98236,-38.131285,-366.68149,-192.18402,-158.726375,-380.01376,131.58063,-162.767765,-123.345,-398.79364,-125.117495,-26.25247,-593.32721,-3.289545,-148.37064,365.76813,-76.124485,-72.68497,505.28049,110.609075,0.55319,-169.16376,10.307125,-0.55319,169.16376,-10.307125,-169.04691,-42.24689,393.008975,-178.82413,-88.61487,779.606755,-181.54007,44.19714,379.285645,-218.38504,89.75427,754.417785,-611.93362,-27.02222,-71.858705,0,0,0
1.94,-331.001615,6.997865,-37.60199,-367.057955,-192.043515,-158.18231,-380.462985,131.511415,-162.27704,-123.921545,-398.973085,-124.10571,-26.982945,-593.333925,-2.08747,-149.097355,365.937865,-75.7031,-73.245155,505.139775,111.18982,0.512055,-169.203915,10.17334,-0.512055,169.203915,-10.17334,-169.341825,-42.439815,392.60888,-179.180205,-88.957095,779.06683,-182.427525,43.965695,377.91449,-219.998325,89.154355,753.07428,-612.266515,-27.198855,-71.07916,0,0,0
1.944,-331.339875,7.016905,-37.07199,-367.462485,-191.889095,-157.6456,-380.930385,131.423035,-161.80027,-124.563135,-399.168885,-123.0726,-27.744895,-593.352235,-0.8787,-149.865135,366.104855,-75.31488,-73.863425,504.999115,111.75943,0.448945,-169.250795,10.06552,-0.448945,169.250795,-10.06552,-169.570945,-42.606205,392.24789,-179.476715,-89.303405,778.51993,-183.296775,43.764285,376.54397,-221.543725,88.503725,751.74197,-612.629175,-27.349605,-70.29257,0,0,0
1.948,-331.695805,7.043095,-36.533935,-367.889955,-191.727725,-157.106325,-381.411565,131.321775,-161.327885,-125.257205,-399.380675,-122.023805,-28.532345,-593.381775,0.344235,-150.657895,366.268985,-74.946925,-74.518185,504.866945,112.328795,0.365355,-169.298885,9.983035,-0.365355,169.298885,-9.983035,-169.744755,-42.749325,391.914425,-179.711675,-89.656065,777.972655,-184.160525,43.609745,375.171205,-223.041625,87.797485,750.424075,-613.018315,-27.476075,-69.487065,0,0,0
1.952,-332.05972,7.08371,-35.98236,-368.332,-191.56222,-156.55463,-381.89938,131.21683,-160.85309,-125.98147,-399.59653,-120.96979,-29.33792,-593.41708,1.58569,-151.45465,366.43515,-74.58373,-75.19034,504.75412,112.90527,0.26602,-169.34372,9.92316,-0.26602,169.34372,-9.92316,-169.88272,-42.87155,391.58636,-179.87808,-90.01095,777.43048,-185.02005,43.50498,373.79956,-224.50784,87.03848,749.12115,-613.42728,-27.57901,-68.65228,0,0,0
1.956,-332.422235,7.146145,-35.412785,-368.780575,-191.391945,-155.981505,-382.386535,131.117455,-160.370915,-126.708125,-399.795625,-119.921575,-30.154295,-593.449435,2.847655,-152.234185,366.610805,-74.206615,-75.869135,504.670625,113.493225,0.155395,-169.381805,9.882625,-0.155395,169.381805,-9.882625,-170.000725,-42.972505,391.246095,-179.967405,-90.358375,776.897155,-185.868165,43.443205,372.434505,-225.949825,86.234585,747.832825,-613.848015,-27.657075,-67.782895,0,0,0
1.96,-332.776215,7.234555,-34.822385,-369.229395,-191.214545,-155.378425,-382.867465,131.031615,-159.878295,-127.414275,-399.959535,-118.887575,-30.976655,-593.470035,4.129025,-152.981715,366.802425,-73.799105,-76.551725,504.623745,114.094295,0.036165,-169.411315,9.858035,-0.036165,169.411315,-9.858035,-170.104095,-43.050115,390.886595,-179.972385,-90.686955,776.374025,-186.695645,43.419125,371.075985,-227.361785,85.397215,746.558955,-614.273035,-27.707945,-66.880125,0,0,0
1.964,-333.11743,7.347685,-34.210755,-369.6745,-191.029085,-154.739805,-383.33966,130.964205,-159.371885,-128.08923,-400.079005,-117.874515,-31.80102,-593.473535,5.426325,-153.69284,367.013465,-73.353045,-77.23608,504.617645,114.708065,-0.09045,-169.431915,9.845885,0.09045,169.431915,-9.845885,-170.19116,-43.102325,390.507995,-179.8894,-90.988005,775.861635,-187.49499,43.434785,369.719175,-228.71985,84.541295,745.301515,-614.69568,-27.731165,-65.952695,0,0,0
1.968,-333.44418,7.47998,-33.579375,-370.11343,-190.83911,-154.063755,-383.80289,130.91797,-158.845855,-128.73459,-400.15393,-116.889255,-32.62411,-593.46094,6.734955,-154.37323,367.24622,-72.870455,-77.91977,504.65317,115.332795,-0.22403,-169.44507,9.843415,0.22403,169.44507,-9.843415,-170.25876,-43.12927,390.112515,-179.71762,-91.25604,775.360805,-188.25717,43.49207,368.364835,-229.98447,83.68549,744.065395,-615.10959,-27.72864,-65.013825,0,0,0
1.972,-333.756585,7.624885,-32.930665,-370.545345,-190.652215,-153.351565,-384.258965,130.895515,-158.290895,-129.356685,-400.188355,-115.937075,-33.443965,-593.434685,8.051875,-155.034395,367.503845,-72.360385,-78.598025,504.729125,115.967715,-0.364625,-169.453125,9.849795,0.364625,169.453125,-9.849795,-170.304075,-43.132265,389.703365,-179.459345,-91.487305,774.873535,-188.972655,43.585515,367.025395,-231.118035,82.850775,742.856815,-615.509515,-27.701715,-64.076295,0,0,0
1.976,-334.05725,7.77728,-32.267635,-370.96991,-190.47705,-152.606505,-384.71185,130.89899,-157.694395,-129.96094,-400.18774,-115.019835,-34.2605,-593.39661,9.375735,-155.69031,367.78986,-71.836105,-79.26819,504.84406,116.613765,-0.5119,-169.45898,9.865845,0.5119,169.45898,-9.865845,-170.32385,-43.11346,389.286315,-179.11939,-91.67853,774.402405,-189.63452,43.70093,365.718075,-232.09705,82.05774,741.681155,-615.89258,-27.65082,-63.148985,0,0,0
1.98,-334.349305,7.933075,-31.59274,-371.385985,-190.321315,-151.83249,-385.164065,130.928015,-157.04697,-130.550605,-400.160065,-114.13657,-35.074155,-593.348175,10.70657,-156.353705,368.104465,-71.31177,-79.930235,504.996865,117.27377,-0.663205,-169.464875,9.89322,0.663205,169.464875,-9.89322,-170.312565,-43.076325,388.87076,-178.702575,-91.827785,773.94986,-190.239195,43.817965,364.45676,-232.911805,81.322305,740.54251,-616.258365,-27.577295,-62.23459,0,0,0
1.984,-334.635475,8.08706,-30.90604,-371.792395,-190.19022,-151.03299,-385.617955,130.97744,-156.34342,-131.131445,-400.11661,-113.28275,-35.884985,-593.29251,12.04471,-157.034575,368.44223,-70.79717,-80.589085,505.18557,117.95248,-0.813445,-169.47098,9.93338,0.813445,169.47098,-9.93338,-170.264375,-43.02597,388.46744,-178.213715,-91.93595,773.52023,-190.786715,43.9158,363.2496,-233.562715,80.65139,739.44675,-616.608005,-27.48569,-61.32913,0,0,0
1.988,-334.91839,8.23148,-30.203275,-372.19079,-190.08627,-150.208895,-386.0758,131.03812,-155.583895,-131.71197,-400.07077,-112.448455,-36.6911,-593.23434,13.390165,-157.73819,368.79276,-70.294435,-81.25445,505.4054,118.655065,-0.95685,-169.47543,9.987335,0.95685,169.47543,-9.987335,-170.17621,-42.96841,388.084505,-177.65838,-92.0068,773.118505,-191.27704,43.97836,362.102145,-234.05694,80.04154,738.401705,-616.94537,-27.38272,-60.423495,0,0,0
1.992,-335.199915,8.35641,-29.479795,-372.584015,-190.01041,-149.360655,-386.540435,131.09744,-154.774965,-132.300625,-400.03727,-111.618835,-37.488985,-593.18021,14.742985,-158.462795,369.14175,-69.799255,-81.937345,505.64749,119.382205,-1.088655,-169.47403,10.054445,1.088655,169.47403,-10.054445,-170.050135,-42.90995,387.725585,-177.042935,-92.04465,772.749945,-191.710055,43.99704,361.017645,-234.406095,79.48184,737.414915,-617.275725,-27.27518,-59.506895,0,0,0
1.996,-335.481015,8.45331,-28.733365,-372.975095,-189.96283,-148.490085,-387.015375,131.14435,-153.929415,-132.903255,-400.02814,-110.777745,-38.274225,-593.13519,16.102695,-159.200895,369.47382,-69.304505,-82.647275,505.90076,120.126735,-1.205875,-169.46222,10.132785,1.205875,169.46222,-10.132785,-169.891415,-42.85553,387.391145,-176.369815,-92.05102,772.416775,-192.085875,43.97901,359.992645,-234.622005,78.95941,736.491305,-617.604065,-27.16754,-58.571745,0,0,0
2,-335.762515,8.517825,-27.96677,-373.367065,-189.942985,-147.60092,-387.505005,131.173585,-153.06027,-133.521665,-400.049925,-109.91177,-39.045345,-593.101435,17.4678,-159.944915,369.774965,-68.80409,-83.390935,506.154755,120.87308,-1.307555,-169.437255,10.22012,1.307555,169.437255,-10.22012,-169.707215,-42.809325,387.08005,-175.637875,-92.023195,772.11844,-192.407415,43.941775,359.01688,-234.716615,78.462035,735.63199,-617.936095,-27.064515,-57.61533,0,0,0
2.004,-336.04599,8.54987,-27.184025,-373.7637,-189.9494,-146.698185,-388.01431,131.18677,-152.178165,-134.15268,-400.1037,-109.011105,-39.80466,-593.07843,18.836545,-160.69013,370.03632,-68.293715,-84.17295,506.40204,121.601505,-1.39444,-169.3985,10.314205,1.39444,169.3985,-10.314205,-169.50302,-42.77484,386.790715,-174.84299,-91.95581,771.851865,-192.67758,43.89435,358.082705,-234.69931,77.97699,734.835025,-618.27524,-26.97461,-56.638735,0,0,0
2.008,-336.334195,8.552555,-26.38962,-374.168975,-189.979185,-145.78647,-388.547265,131.189515,-151.28891,-134.789395,-400.186825,-108.07034,-40.557825,-593.065855,20.2078,-161.435395,370.254825,-67.76974,-84.996425,506.638975,122.29434,-1.468415,-169.347105,10.41324,1.468415,169.347105,-10.41324,-169.283415,-42.754335,386.52042,-173.982025,-91.843865,771.61405,-192.898035,43.832945,357.19046,-234.575775,77.490665,734.09677,-618.621795,-26.911315,-55.64352,0,0,0
2.012,-336.63043,8.531645,-25.584935,-374.58691,-190.028595,-144.867895,-389.104,131.187165,-150.394385,-135.42438,-400.294955,-107.086515,-41.31171,-593.065345,21.581755,-162.18167,370.431515,-67.228425,-85.8642,506.865385,122.940765,-1.53107,-169.285065,10.516875,1.53107,169.285065,-10.516875,-169.05072,-42.748755,386.264795,-173.05292,-91.686255,771.402255,-193.07037,43.749605,356.346895,-234.34808,76.989535,733.413235,-618.97211,-26.888395,-54.628265,0,0,0
2.016,-336.937965,8.49457,-24.770965,-375.019805,-190.09131,-143.941985,-389.680945,131.18262,-149.493985,-136.051245,-400.42187,-106.058805,-42.071995,-593.07727,22.959325,-162.930755,370.57202,-66.667355,-86.775725,507.08475,123.537625,-1.582795,-169.21582,10.626125,1.582795,169.21582,-10.626125,-168.804785,-42.75696,386.019505,-172.053435,-91.4859,771.213285,-193.193575,43.63757,355.561495,-234.014985,76.46277,732.781035,-619.319915,-26.91351,-53.590055,0,0,0
2.02,-337.25851,8.448215,-23.947875,-375.46927,-190.160795,-143.006715,-390.2709,131.173495,-148.588985,-136.66721,-400.559355,-104.989375,-42.84311,-593.099025,24.341865,-163.68408,370.685825,-66.086685,-87.72592,507.301175,124.088015,-1.62387,-169.143705,10.741575,1.62387,169.143705,-10.741575,-168.54782,-42.776945,385.779115,-170.97971,-91.252415,771.041075,-193.26327,43.490695,354.841925,-233.57419,75.902675,732.196165,-619.65964,-26.984165,-52.526605,0,0,0
2.024,-337.59262,8.39988,-23.1156,-375.93472,-190.22976,-142.0586,-390.86526,131.15342,-147.68176,-137.27218,-400.69778,-103.88318,-43.62729,-593.12429,25.73199,-164.44162,370.78592,-65.4879,-88.70553,507.51755,124.60248,-1.65512,-169.07315,10.86322,1.65512,169.07315,-10.86322,-168.28647,-42.80539,385.53863,-169.82712,-91.00302,770.87726,-193.27524,43.30423,354.19104,-233.02304,75.30564,731.65393,-619.98935,-27.08627,-51.43848,0,0,0
2.028,-337.93927,8.360105,-22.27326,-376.41357,-190.289495,-141.09271,-391.45495,131.115235,-146.77606,-137.86651,-400.826845,-102.74664,-44.42486,-593.145325,27.13232,-165.2009,370.886255,-64.87241,-89.69952,507.734005,125.09985,-1.67792,-169.008115,10.99219,1.67792,169.008115,-10.99219,-168.03033,-42.837285,385.29553,-168.59112,-90.755615,770.71496,-193.22711,43.074155,353.6087,-232.35797,74.672235,731.14911,-620.31122,-27.197025,-50.32672,0,0,0
2.032,-338.297095,8.34286,-21.41959,-376.901525,-190.33048,-140.10391,-392.032875,131.05453,-145.87466,-138.450165,-400.93948,-101.58841,-45.233245,-593.1553,28.54477,-165.957855,370.99734,-64.24208,-90.690405,507.94812,125.60349,-1.693085,-168.95071,11.13162,1.693085,168.95071,-11.13162,-167.784395,-42.86569,385.05148,-167.269625,-90.51401,770.55081,-193.118255,42.79874,353.09287,-231.573095,74.00766,730.67685,-620.631805,-27.29215,-49.19205,0,0,0
2.036,-338.661835,8.36053,-20.553955,-377.393345,-190.3457,-139.089355,-392.592565,130.97186,-144.979005,-139.022185,-401.03357,-100.418705,-46.046725,-593.14954,29.971315,-166.707675,371.12396,-63.600025,-91.658785,508.15643,126.134275,-1.700775,-168.90149,11.284605,1.700775,168.90149,-11.284605,-167.544775,-42.88306,384.811405,-165.861905,-90.26538,770.383425,-192.947845,42.48559,352.636965,-230.659155,73.32074,730.233825,-620.959075,-27.35388,-48.031615,0,0,0
2.04,-339.02835,8.41897,-19.67746,-377.88449,-190.33237,-138.04941,-393.1318,130.8735,-144.08896,-139.58292,-401.1113,-99.24887,-46.85916,-593.12644,31.41324,-167.44784,371.26605,-62.95067,-92.58841,508.35776,126.70554,-1.7012,-168.85971,11.45248,1.7012,168.85971,-11.45248,-167.30154,-42.88339,384.58047,-164.36746,-89.99619,770.21048,-192.71695,42.15176,352.23172,-229.60904,72.62289,729.82065,-621.29727,-27.37717,-46.84335,0,0,0
2.044,-339.391335,8.5148,-18.79282,-378.372475,-190.29324,-136.98776,-393.653115,130.76883,-143.20371,-140.134615,-401.17667,-98.08823,-47.665505,-593.08707,32.87076,-168.179015,371.42123,-62.3,-93.464205,508.55512,127.32199,-1.696685,-168.82388,11.63461,1.696685,168.82388,-11.63461,-167.045265,-42.8638,384.3627,-162.784515,-89.71091,770.02713,-192.429175,41.81583,351.86929,-228.420015,71.92642,729.43893,-621.643525,-27.37161,-45.62851,0,0,0
2.048,-339.746615,8.636235,-17.905485,-378.855685,-190.234615,-135.912685,-394.162565,130.668155,-142.320285,-140.680085,-401.232545,-96.942595,-48.462675,-593.032835,34.342685,-168.904205,371.588165,-61.656375,-94.274325,508.756225,127.979645,-1.691925,-168.792235,11.830105,1.691925,168.792235,-11.830105,-166.770295,-42.824335,384.159455,-161.110875,-89.432245,769.825655,-192.089505,41.493715,351.541835,-227.092435,71.242495,729.087985,-621.987945,-27.355585,-44.394015,0,0,0
2.052,-340.090605,8.76614,-17.02133,-379.333955,-190.16446,-134.83493,-394.667325,130.58047,-141.43417,-141.220615,-401.28177,-95.81186,-49.247715,-592.96585,35.82547,-169.626765,371.76681,-61.02912,-95.010895,508.97067,128.66647,-1.693325,-168.7637,12.03891,1.693325,168.7637,-12.03891,-166.476715,-42.76908,383.96963,-159.347015,-89.18564,769.59842,-191.701445,41.19284,351.24173,-225.626615,70.57773,728.76443,-622.320225,-27.3461,-43.14914,0,0,0
2.056,-340.421175,8.887325,-16.146735,-379.807465,-190.090755,-133.766845,-395.175995,130.513365,-140.540045,-141.754055,-401.327335,-94.691895,-50.018095,-592.888855,37.312685,-170.349275,371.957335,-60.427095,-95.675935,509.207645,129.361635,-1.707855,-168.738705,12.261105,1.707855,168.738705,-12.261105,-166.169215,-42.704165,383.787655,-157.498015,-88.982485,769.339475,-191.268465,40.910215,350.958615,-224.022005,69.934935,728.462465,-622.638825,-27.349125,-41.903685,0,0,0
2.06,-340.740205,8.98731,-15.28797,-380.277005,-190.01886,-132.72132,-395.698395,130.47223,-139.63245,-142.277925,-401.37225,-93.57862,-50.773285,-592.80475,38.7951,-171.072965,372.15762,-59.85646,-96.284025,509.47315,130.0365,-1.742645,-168.7193,12.49573,1.742645,168.7193,-12.49573,-165.853485,-42.63525,383.60388,-155.574435,-88.81232,769.0462,-190.796725,40.64258,350.67535,-222.278405,69.3169,728.17334,-622.952725,-27.36053,-40.66577,0,0,0
2.064,-341.050935,9.06116,-14.44983,-380.742895,-189.95044,-131.70776,-396.242525,130.45892,-138.70971,-142.790075,-401.41894,-92.47119,-51.512605,-592.71606,40.26306,-171.795565,372.36307,-59.3182,-96.860995,509.76715,130.65967,-1.803315,-168.70679,12.74231,1.803315,168.70679,-12.74231,-165.531655,-42.56396,383.40796,-153.587495,-88.64899,768.72138,-190.295815,40.396,350.37128,-220.395785,68.72669,727.88697,-623.272005,-27.37335,-39.44055,0,0,0
2.068,-341.354615,9.1152,-13.63522,-381.201235,-189.88095,-130.73129,-396.810615,130.47268,-137.7745,-143.288335,-401.46579,-91.37192,-52.230835,-592.62168,41.70908,-172.508975,372.57083,-58.80845,-97.434815,510.08587,131.20395,-1.891175,-168.7009,13.004,1.891175,168.7009,-13.004,-165.197885,-42.48722,383.19284,-151.542725,-88.46579,768.37046,-189.770385,40.18179,350.03092,-218.371345,68.16665,727.5947,-623.599495,-27.38022,-38.22885,0,0,0
2.072,-341.65286,9.16644,-12.846035,-381.64755,-189.80218,-129.794525,-397.3984,130.51251,-136.835785,-143.7709,-401.50677,-90.286525,-52.92117,-592.51691,43.127595,-173.20382,372.78183,-58.323765,-98.02432,510.42682,131.649755,-2.00461,-168.70087,13.286165,2.00461,168.70087,-13.286165,-164.84366,-42.40027,382.954195,-149.4404,-88.24603,767.996435,-189.21841,40.00696,349.647985,-216.20144,67.63812,727.288235,-623.93216,-27.37353,-37.031345,0,0,0
2.076,-341.95111,9.23377,-12.08655,-382.08057,-189.70697,-128.90014,-398.00159,130.57727,-135.90796,-144.23895,-401.534,-89.2243,-53.58112,-592.39618,44.51251,-173.8768,372.99793,-57.86561,-98.638,510.78931,131.98499,-2.14258,-168.70831,13.59149,2.14258,168.70831,-13.59149,-164.46564,-42.30041,382.68689,-147.28119,-87.98266,767.59729,-188.63556,39.87103,349.22284,-213.88776,67.14124,726.95685,-624.26849,-27.3479,-35.85315,0,0,0
2.08,-342.25556,9.329435,-11.360535,-382.50476,-189.591465,-128.047545,-398.61744,130.664885,-135.005435,-144.69696,-401.539335,-88.194335,-54.21405,-592.255275,45.860165,-174.53083,373.218355,-57.436955,-99.27851,511.172215,132.207575,-2.30487,-168.726595,13.918455,2.30487,168.726595,-13.918455,-164.06635,-42.188075,382.387755,-145.06818,-87.673365,767.172425,-188.01996,39.770415,348.759335,-211.43817,66.673435,726.591365,-624.61127,-27.301425,-34.699645,0,0,0
2.084,-342.569025,9.455965,-10.66321,-382.925905,-189.455355,-127.22742,-399.244865,130.769315,-134.13379,-145.148735,-401.516265,-87.198,-54.827205,-592.092195,47.1748,-175.171075,373.438905,-57.03494,-99.943665,511.572085,132.33124,-2.487855,-168.757845,14.26337,2.487855,168.757845,-14.26337,-163.648495,-42.064785,382.06305,-142.804625,-87.318815,766.72912,-187.373225,39.702845,348.26446,-208.865045,66.228425,726.19263,-624.965025,-27.235815,-33.56763,0,0,0
2.088,-342.891025,9.609555,-9.979035,-383.351405,-189.300355,-126.420815,-399.883395,130.879215,-133.288245,-145.597315,-401.458675,-86.226355,-55.429965,-591.905705,48.469875,-175.802975,373.655915,-56.648685,-100.628565,511.983525,132.386985,-2.682405,-168.800965,14.620515,2.682405,168.800965,-14.620515,-163.210235,-41.930965,381.730555,-140.494415,-86.923525,766.282555,-186.700345,39.668095,347.751245,-206.183985,65.799015,725.773705,-625.336085,-27.154605,-32.442905,0,0,0
2.092,-343.22314,9.781555,-9.287995,-383.79132,-189.130185,-125.605745,-400.53546,130.979855,-132.458165,-146.04614,-401.364195,-85.265355,-56.03454,-591.695735,49.761875,-176.43386,373.868595,-56.264895,-101.33032,512.399175,132.413545,-2.87677,-168.853085,14.979585,2.87677,168.853085,-14.979585,-162.75012,-41.787165,381.410675,-138.14508,-86.497195,765.847385,-186.00842,39.661865,347.240205,-203.41186,65.379635,725.352755,-625.73523,-27.061765,-31.307035,0,0,0
2.096,-343.57123,9.95981,-8.576325,-384.25794,-188.94778,-124.768465,-401.20728,131.06113,-131.635405,-146.50055,-401.23404,-84.303865,-56.65204,-591.46426,51.061925,-177.07318,374.07974,-55.876445,-102.05207,512.81088,132.441685,-3.06183,-168.91165,15.325345,3.06183,168.91165,-15.325345,-162.27314,-41.63595,381.115325,-135.76691,-86.05258,765.430455,-185.30536,39.67044,346.754605,-200.56586,64.96896,724.942415,-626.17633,-26.9606,-30.147855,0,0,0
