time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
388,0.395569,-0.365295,2.56,0.381592,-0.34433,2.56,0.250639,-0.363389,2.816,0.147638,-0.178395,3.072,0.139252,0.04802,3.072,0.588864,-0.394137,2.816,0.801727,-0.362882,3.072,0.877198,-0.22871,3.072,0.415982,-0.027452,3.072,0.298582,-0.027452,3.072,0.206338,0.316364,3.072,0.27804,0.687941,3.328,0.508225,-0.027452,3.072,0.55854,0.274435,3.072,0.504879,0.535409,3.584,0.367616,-0.400235,2.56,0.430509,-0.393247,2.56,0.318699,-0.449152,2.56,0.472438,-0.435176,2.56,0.612496,0.643026,3.584,0.641846,0.623459,3.584,0.455962,0.535409,3.584,0.206338,0.727266,3.072,0.181181,0.693723,3.072,0.29621,0.706111,3.328
389,0.38858,-0.358306,2.56,0.374604,-0.337342,2.56,0.242952,-0.355702,2.816,0.139252,-0.170009,3.072,0.139252,0.056406,3.072,0.581177,-0.38645,2.816,0.793341,-0.354496,3.072,0.877198,-0.22871,3.072,0.407596,-0.027452,3.072,0.298582,-0.019066,3.072,0.206338,0.32475,3.072,0.287125,0.697026,3.328,0.508225,-0.019066,3.072,0.55854,0.282821,3.072,0.504879,0.535409,3.584,0.360628,-0.386259,2.56,0.423521,-0.386259,2.56,0.311711,-0.435176,2.56,0.511995,-0.471007,2.816,0.568747,0.597096,3.328,0.641846,0.623459,3.584,0.455962,0.535409,3.584,0.223533,0.806041,3.328,0.196279,0.760618,3.328,0.29621,0.72428,3.328
390,0.381592,-0.34433,2.56,0.367616,-0.330354,2.56,0.235265,-0.348016,2.816,0.119961,-0.148155,2.816,0.130866,0.064792,3.072,0.57349,-0.378763,2.816,0.784955,-0.354496,3.072,0.885584,-0.220324,3.072,0.407596,-0.019066,3.072,0.290196,-0.019066,3.072,0.206338,0.341522,3.072,0.287125,0.715195,3.328,0.508225,-0.019066,3.072,0.55854,0.291207,3.072,0.504879,0.535409,3.584,0.35364,-0.379271,2.56,0.416533,-0.379271,2.56,0.304723,-0.428188,2.56,nan,nan,nan,0.568747,0.597096,3.328,0.641846,0.623459,3.584,0.455962,0.535409,3.584,0.206338,0.752423,3.072,0.181181,0.71888,3.072,0.29621,0.742449,3.328
391,0.374604,-0.337342,2.56,0.360628,-0.323366,2.56,0.227578,-0.340329,2.816,0.112274,-0.140468,2.816,0.130866,0.073177,3.072,0.565803,-0.378763,2.816,0.776569,-0.354496,3.072,0.885584,-0.220324,3.072,0.399211,-0.01068,3.072,0.290196,-0.01068,3.072,0.206338,0.349907,3.072,0.287125,0.72428,3.328,0.49984,-0.01068,3.072,0.550154,0.291207,3.072,0.504879,0.535409,3.584,0.346652,-0.372283,2.56,0.409545,-0.372283,2.56,0.290747,-0.4212,2.56,0.451474,-0.414212,2.56,nan,nan,nan,0.641846,0.623459,3.584,0.455962,0.535409,3.584,0.206338,0.760809,3.072,0.181181,0.727266,3.072,0.29621,0.751533,3.328
392,0.367616,-0.330354,2.56,0.346652,-0.316378,2.56,0.219891,-0.332642,2.816,0.114095,-0.144852,3.072,0.122481,0.081563,3.072,0.558116,-0.371076,2.816,0.776569,-0.34611,3.072,0.885584,-0.211938,3.072,0.390825,-0.002294,3.072,0.28181,-0.002294,3.072,0.206338,0.349907,3.072,0.27804,0.733364,3.328,0.49984,-0.002294,3.072,0.550154,0.299593,3.072,0.504879,0.535409,3.584,0.339664,-0.358306,2.56,0.395569,-0.358306,2.56,0.283759,-0.414212,2.56,0.488934,-0.440259,2.816,0.568747,0.597096,3.328,0.641846,0.623459,3.584,0.455962,0.535409,3.584,0.206338,0.769195,3.072,0.181181,0.727266,3.072,0.29621,0.760618,3.328
393,0.35364,-0.323366,2.56,0.339664,-0.316378,2.56,0.212204,-0.324955,2.816,0.104587,-0.125094,2.816,0.122481,0.089949,3.072,0.55043,-0.363389,2.816,0.768184,-0.34611,3.072,0.89397,-0.203552,3.072,0.390825,-0.002294,3.072,0.28181,-0.002294,3.072,0.197952,0.358293,3.072,0.27804,0.733364,3.328,0.491454,-0.002294,3.072,0.550154,0.299593,3.072,0.504879,0.535409,3.584,0.325687,-0.351318,2.56,0.38858,-0.351318,2.56,0.27677,-0.407223,2.56,0.47356,-0.432572,2.816,nan,nan,nan,0.65163,0.623459,3.584,0.455962,0.525626,3.584,0.197952,0.769195,3.072,0.172795,0.735652,3.072,0.29621,0.760618,3.328
394,0.346652,-0.30939,2.56,0.332675,-0.30939,2.56,0.204517,-0.317268,2.816,0.0969,-0.117407,2.816,0.114095,0.098335,3.072,0.542743,-0.355702,2.816,0.696481,-0.317268,2.816,0.89397,-0.195167,3.072,0.382439,0.006091,3.072,0.273424,0.006091,3.072,0.197952,0.366679,3.072,0.27804,0.742449,3.328,0.491454,-0.002294,3.072,0.541768,0.299593,3.072,0.504879,0.535409,3.584,0.318699,-0.34433,2.56,0.381592,-0.34433,2.56,0.269782,-0.400235,2.56,0.423521,-0.386259,2.56,0.612496,0.633243,3.584,0.65163,0.613676,3.584,0.455962,0.525626,3.584,0.197952,0.777581,3.072,0.187195,0.796956,3.328,0.29621,0.769703,3.328
395,0.339664,-0.302401,2.56,0.325687,-0.302401,2.56,0.171949,-0.281437,2.56,0.089213,-0.10972,2.816,0.114095,0.10672,3.072,0.486414,-0.323366,2.56,0.696481,-0.309581,2.816,0.902356,-0.186781,3.072,nan,nan,nan,0.265038,0.006091,3.072,0.197952,0.366679,3.072,0.27804,0.742449,3.328,0.483068,0.006091,3.072,0.541768,0.299593,3.072,0.504879,0.535409,3.584,0.311711,-0.337342,2.56,0.374604,-0.337342,2.56,0.255806,-0.393247,2.56,0.416533,-0.379271,2.56,0.568747,0.588011,3.328,0.65163,0.613676,3.584,0.455962,0.525626,3.584,0.197952,0.777581,3.072,0.172795,0.735652,3.072,0.305294,0.769703,3.328
396,0.332675,-0.295413,2.56,0.318699,-0.302401,2.56,0.16496,-0.274449,2.56,0.081526,-0.102033,2.816,0.105709,0.10672,3.072,0.479426,-0.316378,2.56,0.688794,-0.301894,2.816,0.902356,-0.170009,3.072,nan,nan,nan,0.265038,0.014477,3.072,0.197952,0.366679,3.072,0.27804,0.742449,3.328,0.483068,0.006091,3.072,0.541768,0.307978,3.072,0.504879,0.525626,3.584,0.304723,-0.330354,2.56,0.367616,-0.330354,2.56,0.248818,-0.386259,2.56,0.409545,-0.372283,2.56,nan,nan,nan,0.65163,0.613676,3.584,0.465746,0.525626,3.584,0.197952,0.777581,3.072,0.172795,0.735652,3.072,0.305294,0.769703,3.328
397,0.325687,-0.288425,2.56,0.311711,-0.295413,2.56,0.157972,-0.267461,2.56,0.073839,-0.094346,2.816,0.097323,0.115106,3.072,0.472438,-0.316378,2.56,0.688794,-0.301894,2.816,0.910742,-0.161624,3.072,0.335195,0.005584,2.816,0.256653,0.014477,3.072,0.197952,0.375065,3.072,0.27804,0.742449,3.328,0.474682,0.006091,3.072,0.533383,0.307978,3.072,0.504879,0.525626,3.584,0.297735,-0.323366,2.56,0.360628,-0.323366,2.56,0.24183,-0.379271,2.56,0.402557,-0.365295,2.56,nan,nan,nan,0.65163,0.613676,3.584,0.465746,0.525626,3.584,0.197952,0.777581,3.072,0.172795,0.735652,3.072,0.305294,0.769703,3.328
398,0.311711,-0.281437,2.56,0.304723,-0.288425,2.56,0.150984,-0.267461,2.56,0.066152,-0.094346,2.816,0.097323,0.115106,3.072,0.472438,-0.316378,2.56,0.688794,-0.294207,2.816,0.834846,-0.132781,2.816,0.327508,0.013271,2.816,0.256653,0.014477,3.072,0.197952,0.375065,3.072,0.287125,0.742449,3.328,0.466297,0.006091,3.072,0.533383,0.307978,3.072,0.504879,0.525626,3.584,0.261672,-0.291029,2.304,0.35364,-0.323366,2.56,0.234842,-0.379271,2.56,0.395569,-0.365295,2.56,0.568747,0.597096,3.328,0.65163,0.613676,3.584,0.465746,0.525626,3.584,0.197952,0.769195,3.072,0.172795,0.735652,3.072,0.305294,0.769703,3.328
399,0.311711,-0.281437,2.56,0.304723,-0.288425,2.56,0.150984,-0.267461,2.56,0.066152,-0.08666,2.816,0.088938,0.123492,3.072,0.46545,-0.30939,2.56,0.688794,-0.28652,2.816,0.842533,-0.125094,2.816,0.327508,0.013271,2.816,0.248267,0.014477,3.072,0.197952,0.375065,3.072,0.287125,0.742449,3.328,0.466297,0.006091,3.072,0.533383,0.307978,3.072,0.504879,0.535409,3.584,0.255383,-0.28474,2.304,0.346652,-0.316378,2.56,0.227854,-0.372283,2.56,0.395569,-0.358306,2.56,nan,nan,nan,0.65163,0.623459,3.584,0.465746,0.525626,3.584,0.197952,0.769195,3.072,nan,nan,nan,0.305294,0.769703,3.328
400,0.304723,-0.274449,2.56,0.297735,-0.281437,2.56,0.143996,-0.260473,2.56,0.058465,-0.08666,2.816,0.080552,0.123492,3.072,0.458462,-0.30939,2.56,0.688794,-0.278833,2.816,0.842533,-0.10972,2.816,nan,nan,nan,0.239881,0.022863,3.072,0.197952,0.375065,3.072,0.287125,0.742449,3.328,0.457911,0.014477,3.072,0.533383,0.307978,3.072,0.514663,0.535409,3.584,0.249093,-0.28474,2.304,0.305697,-0.278451,2.304,0.205068,-0.335054,2.304,0.38858,-0.351318,2.56,0.568747,0.60618,3.328,0.65163,0.623459,3.584,0.465746,0.525626,3.584,0.197952,0.769195,3.072,nan,nan,nan,0.305294,0.769703,3.328
401,0.267961,-0.240715,2.304,0.261672,-0.253293,2.304,0.137008,-0.260473,2.56,0.050778,-0.08666,2.816,0.072166,0.123492,3.072,0.458462,-0.302401,2.56,0.688794,-0.271146,2.816,nan,nan,nan,nan,nan,nan,0.219891,0.020958,2.816,0.197952,0.375065,3.072,0.287125,0.742449,3.328,0.457911,0.014477,3.072,0.533383,0.307978,3.072,0.514663,0.545192,3.584,0.242804,-0.278451,2.304,0.299408,-0.278451,2.304,0.198779,-0.328765,2.304,0.381592,-0.351318,2.56,0.612496,0.662593,3.584,0.65163,0.633243,3.584,0.465746,0.535409,3.584,0.197952,0.769195,3.072,0.187195,0.787872,3.328,0.305294,0.769703,3.328
402,0.261672,-0.240715,2.304,0.261672,-0.247004,2.304,0.13002,-0.260473,2.56,0.050778,-0.078973,2.816,0.06378,0.123492,3.072,0.458462,-0.302401,2.56,0.688794,-0.263459,2.816,0.85022,-0.08666,2.816,nan,nan,nan,0.212204,0.028645,2.816,0.197952,0.38345,3.072,0.287125,0.742449,3.328,0.449525,0.014477,3.072,0.541768,0.316364,3.072,0.514663,0.554976,3.584,0.242804,-0.278451,2.304,0.299408,-0.272161,2.304,0.198779,-0.328765,2.304,0.374604,-0.34433,2.56,0.577831,0.624349,3.328,0.65163,0.643026,3.584,0.475529,0.535409,3.584,0.197952,0.769195,3.072,0.187195,0.787872,3.328,0.305294,0.760618,3.328
403,0.261672,-0.234425,2.304,0.261672,-0.247004,2.304,0.13002,-0.260473,2.56,0.043091,-0.078973,2.816,0.06378,0.131878,3.072,0.458462,-0.295413,2.56,0.688794,-0.255772,2.816,0.857907,-0.078973,2.816,nan,nan,nan,0.212204,0.028645,2.816,0.197952,0.38345,3.072,0.287125,0.742449,3.328,0.412065,0.020958,2.816,0.541768,0.316364,3.072,0.477901,0.524419,3.328,0.236515,-0.272161,2.304,0.293119,-0.272161,2.304,0.19249,-0.328765,2.304,0.374604,-0.34433,2.56,0.577831,0.642519,3.328,0.661413,0.662593,3.584,nan,nan,nan,0.197952,0.769195,3.072,0.172795,0.727266,3.072,0.305294,0.760618,3.328
404,0.261672,-0.234425,2.304,0.255383,-0.240715,2.304,0.123032,-0.253485,2.56,0.043091,-0.078973,2.816,0.055395,0.131878,3.072,0.458462,-0.295413,2.56,0.688794,-0.248085,2.816,0.857907,-0.071286,2.816,nan,nan,nan,0.204517,0.036332,2.816,0.197952,0.38345,3.072,0.287125,0.742449,3.328,0.412065,0.020958,2.816,0.541768,0.32475,3.072,0.486985,0.542588,3.328,0.236515,-0.272161,2.304,0.293119,-0.265872,2.304,0.19249,-0.322476,2.304,0.374604,-0.337342,2.56,0.577831,0.660688,3.328,0.614169,0.633434,3.328,0.475529,0.574543,3.584,0.197952,0.769195,3.072,0.172795,0.727266,3.072,0.305294,0.760618,3.328
405,0.255383,-0.228136,2.304,0.255383,-0.240715,2.304,0.123032,-0.253485,2.56,0.035405,-0.078973,2.816,0.047009,0.131878,3.072,0.458462,-0.288425,2.56,0.696481,-0.232711,2.816,0.865594,-0.063599,2.816,nan,nan,nan,0.204517,0.036332,2.816,0.197952,0.391836,3.072,0.287125,0.742449,3.328,0.412065,0.028645,2.816,0.504308,0.305374,2.816,0.486985,0.560758,3.328,0.236515,-0.265872,2.304,0.293119,-0.265872,2.304,0.19249,-0.322476,2.304,0.374604,-0.330354,2.56,0.577831,0.687941,3.328,0.614169,0.660688,3.328,0.485312,0.594109,3.584,0.197952,0.769195,3.072,0.187195,0.787872,3.328,0.305294,0.760618,3.328
406,0.261672,-0.228136,2.304,0.255383,-0.234425,2.304,0.123032,-0.253485,2.56,0.035405,-0.071286,2.816,0.047009,0.140263,3.072,0.458462,-0.281437,2.56,0.704168,-0.225024,2.816,0.865594,-0.055912,2.816,nan,nan,nan,0.204517,0.044018,2.816,0.181456,0.359183,2.816,0.287125,0.733364,3.328,0.412065,0.036332,2.816,0.504308,0.313061,2.816,0.49607,0.588011,3.328,0.236515,-0.259583,2.304,0.293119,-0.259583,2.304,0.19249,-0.316187,2.304,0.374604,-0.330354,2.56,0.577831,0.715195,3.328,0.614169,0.687941,3.328,0.450647,0.578927,3.328,0.197952,0.769195,3.072,0.187195,0.787872,3.328,0.305294,0.760618,3.328
407,0.261672,-0.221847,2.304,0.261672,-0.234425,2.304,0.123032,-0.246496,2.56,0.035405,-0.071286,2.816,0.038623,0.140263,3.072,0.46545,-0.281437,2.56,0.704168,-0.217338,2.816,0.873281,-0.040538,2.816,nan,nan,nan,0.204517,0.051705,2.816,0.181456,0.36687,2.816,0.287125,0.733364,3.328,0.419752,0.036332,2.816,0.504308,0.320748,2.816,0.49607,0.615265,3.328,0.236515,-0.259583,2.304,0.299408,-0.253293,2.304,0.19249,-0.316187,2.304,0.381592,-0.323366,2.56,0.577831,0.742449,3.328,0.614169,0.715195,3.328,0.450647,0.615265,3.328,0.197952,0.769195,3.072,0.172795,0.735652,3.072,0.305294,0.760618,3.328
408,0.261672,-0.221847,2.304,0.261672,-0.228136,2.304,0.123032,-0.246496,2.56,0.035405,-0.063599,2.816,0.038623,0.148649,3.072,0.46545,-0.274449,2.56,0.647141,-0.183603,2.56,0.873281,-0.032851,2.816,nan,nan,nan,0.204517,0.051705,2.816,0.181456,0.36687,2.816,0.287125,0.733364,3.328,0.419752,0.044018,2.816,0.511995,0.328435,2.816,0.466297,0.60148,3.072,0.242804,-0.253293,2.304,0.299408,-0.247004,2.304,0.198779,-0.309897,2.304,0.381592,-0.323366,2.56,0.533383,0.71888,3.072,0.623254,0.751533,3.328,0.424368,0.60148,3.072,0.197952,0.769195,3.072,0.164409,0.735652,3.072,0.305294,0.760618,3.328
409,0.267961,-0.215557,2.304,0.267961,-0.228136,2.304,0.13002,-0.239508,2.56,0.043091,-0.063599,2.816,0.038623,0.157035,3.072,0.472438,-0.267461,2.56,0.654129,-0.176615,2.56,0.880968,-0.025164,2.816,0.290747,0.053993,2.56,0.204517,0.059392,2.816,0.173769,0.374557,2.816,0.287125,0.733364,3.328,0.427439,0.051705,2.816,0.511995,0.343809,2.816,0.466297,0.626637,3.072,0.242804,-0.247004,2.304,0.305697,-0.240715,2.304,0.198779,-0.303608,2.304,0.38858,-0.316378,2.56,nan,nan,nan,0.623254,0.787872,3.328,0.424368,0.635023,3.072,0.197952,0.769195,3.072,nan,nan,nan,0.305294,0.751533,3.328
410,0.267961,-0.209268,2.304,0.274251,-0.221847,2.304,0.137008,-0.239508,2.56,0.043091,-0.055912,2.816,0.043091,0.151636,2.816,0.479426,-0.260473,2.56,0.661117,-0.162639,2.56,0.880968,-0.017477,2.816,0.297735,0.060981,2.56,0.212204,0.067079,2.816,0.173769,0.382244,2.816,0.287125,0.733364,3.328,0.435125,0.067079,2.816,0.511995,0.359183,2.816,0.474682,0.66018,3.072,0.249093,-0.240715,2.304,0.311987,-0.234425,2.304,0.205068,-0.297319,2.304,0.395569,-0.30939,2.56,0.533383,0.785966,3.072,0.575311,0.760809,3.072,0.424368,0.668566,3.072,0.197952,0.769195,3.072,0.164409,0.735652,3.072,0.305294,0.751533,3.328
411,0.274251,-0.202979,2.304,0.28054,-0.215557,2.304,0.137008,-0.23252,2.56,0.043091,-0.048225,2.816,0.043091,0.159323,2.816,0.493402,-0.253485,2.56,0.668106,-0.155651,2.56,0.888655,-0.00979,2.816,0.297735,0.067969,2.56,0.212204,0.074766,2.816,0.173769,0.389931,2.816,0.287125,0.72428,3.328,0.435125,0.074766,2.816,0.511995,0.374557,2.816,0.474682,0.685337,3.072,0.255383,-0.234425,2.304,0.318276,-0.228136,2.304,0.211357,-0.291029,2.304,0.402557,-0.302401,2.56,0.541768,0.811124,3.072,0.575311,0.794352,3.072,0.424368,0.693723,3.072,0.197952,0.769195,3.072,nan,nan,nan,0.314379,0.751533,3.328
412,0.28054,-0.19669,2.304,0.286829,-0.209268,2.304,0.143996,-0.225532,2.56,0.050778,-0.040538,2.816,0.050778,0.16701,2.816,0.500391,-0.239508,2.56,0.675094,-0.141675,2.56,0.888655,-0.002103,2.816,0.304723,0.074957,2.56,0.219891,0.082453,2.816,0.173769,0.397618,2.816,0.287125,0.72428,3.328,0.442812,0.082453,2.816,0.511995,0.389931,2.816,0.483068,0.710495,3.072,0.261672,-0.228136,2.304,0.324565,-0.221847,2.304,0.217647,-0.28474,2.304,0.416533,-0.295413,2.56,0.541768,0.844667,3.072,0.575311,0.819509,3.072,0.432754,0.727266,3.072,0.197952,0.769195,3.072,0.17811,0.796956,3.328,0.314379,0.751533,3.328
413,0.293119,-0.1904,2.304,0.293119,-0.202979,2.304,0.150984,-0.218544,2.56,0.058465,-0.032851,2.816,0.058465,0.174696,2.816,0.514367,-0.23252,2.56,0.682082,-0.134686,2.56,0.807868,-0.001912,2.56,0.304723,0.081946,2.56,0.227578,0.09014,2.816,0.173769,0.405305,2.816,0.287125,0.72428,3.328,0.450499,0.097827,2.816,0.519682,0.405305,2.816,0.442812,0.674348,2.816,0.267961,-0.221847,2.304,0.330854,-0.215557,2.304,0.223936,-0.278451,2.304,0.423521,-0.288425,2.56,0.541768,0.869824,3.072,0.575311,0.853052,3.072,0.396691,0.689721,2.816,0.197952,0.769195,3.072,0.17811,0.796956,3.328,0.314379,0.742449,3.328
414,0.299408,-0.184111,2.304,0.299408,-0.19669,2.304,0.157972,-0.211556,2.56,0.066152,-0.025164,2.816,0.066152,0.182383,2.816,0.521355,-0.225532,2.56,0.68907,-0.127698,2.56,0.807868,0.005076,2.56,0.311711,0.095922,2.56,0.227578,0.097827,2.816,0.166083,0.412992,2.816,0.287125,0.715195,3.328,0.450499,0.105514,2.816,0.519682,0.412992,2.816,0.442812,0.689721,2.816,0.274251,-0.215557,2.304,0.337144,-0.209268,2.304,0.236515,-0.272161,2.304,0.387458,-0.253293,2.304,0.541768,0.886595,3.072,0.575311,0.869824,3.072,0.396691,0.705095,2.816,0.197952,0.769195,3.072,nan,nan,nan,0.314379,0.742449,3.328
415,0.311987,-0.177822,2.304,0.311987,-0.1904,2.304,0.171949,-0.204568,2.56,0.073839,-0.00979,2.816,0.073839,0.197757,2.816,0.535331,-0.218544,2.56,0.696058,-0.12071,2.56,0.814856,0.005076,2.56,0.318699,0.10291,2.56,0.235265,0.113201,2.816,0.166083,0.412992,2.816,0.287125,0.715195,3.328,0.458186,0.113201,2.816,0.519682,0.428365,2.816,0.450499,0.705095,2.816,0.286829,-0.209268,2.304,0.349722,-0.202979,2.304,0.242804,-0.265872,2.304,0.400037,-0.247004,2.304,0.541768,0.903367,3.072,0.583697,0.894981,3.072,0.396691,0.720469,2.816,0.197952,0.769195,3.072,nan,nan,nan,0.314379,0.742449,3.328
416,0.318276,-0.171532,2.304,0.318276,-0.184111,2.304,0.178937,-0.19758,2.56,0.081526,-0.002103,2.816,0.081526,0.205444,2.816,0.542319,-0.211556,2.56,0.703046,-0.113722,2.56,0.814856,0.012064,2.56,0.325687,0.109898,2.56,0.242952,0.120888,2.816,0.166083,0.420679,2.816,0.287125,0.715195,3.328,0.465873,0.128575,2.816,0.519682,0.443739,2.816,0.450499,0.720469,2.816,0.293119,-0.202979,2.304,0.362301,-0.19669,2.304,0.255383,-0.259583,2.304,0.412616,-0.240715,2.304,0.550154,0.920138,3.072,0.583697,0.903367,3.072,0.396691,0.728156,2.816,0.197952,0.769195,3.072,nan,nan,nan,0.314379,0.733364,3.328
417,0.330854,-0.165243,2.304,0.324565,-0.184111,2.304,0.185925,-0.19758,2.56,0.081103,-0.001912,2.56,0.089213,0.205444,2.816,0.556296,-0.211556,2.56,0.710034,-0.106734,2.56,0.814856,0.012064,2.56,0.332675,0.116886,2.56,0.250639,0.128575,2.816,0.166083,0.428365,2.816,0.265038,0.66018,3.072,0.47356,0.136262,2.816,0.479426,0.417376,2.56,0.450499,0.728156,2.816,0.305697,-0.19669,2.304,0.36859,-0.1904,2.304,0.267961,-0.259583,2.304,0.425194,-0.234425,2.304,0.504308,0.851147,2.816,0.535056,0.84346,2.816,0.396691,0.735843,2.816,nan,nan,nan,0.17811,0.787872,3.328,0.314379,0.733364,3.328
418,0.343433,-0.158954,2.304,0.337144,-0.177822,2.304,0.179911,-0.171532,2.304,0.088091,0.005076,2.56,0.104587,0.213131,2.816,0.570272,-0.204568,2.56,0.717022,-0.099746,2.56,0.807868,0.012064,2.56,0.339664,0.123874,2.56,0.258326,0.136262,2.816,0.166083,0.436052,2.816,0.256653,0.651794,3.072,0.47356,0.143949,2.816,0.479426,0.424364,2.56,0.450499,0.735843,2.816,0.318276,-0.1904,2.304,0.381169,-0.184111,2.304,0.274251,-0.253293,2.304,0.437773,-0.228136,2.304,0.504308,0.858834,2.816,0.535056,0.851147,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,nan,nan,nan,0.314379,0.72428,3.328
419,0.356012,-0.152664,2.304,0.343433,-0.177822,2.304,0.1862,-0.171532,2.304,0.095079,0.012064,2.56,0.112274,0.220818,2.816,0.519534,-0.177822,2.304,0.724011,-0.099746,2.56,0.807868,0.012064,2.56,0.37363,0.143949,2.816,0.266013,0.136262,2.816,0.166083,0.436052,2.816,0.256653,0.651794,3.072,0.481247,0.151636,2.816,0.486414,0.431352,2.56,0.450499,0.735843,2.816,0.330854,-0.184111,2.304,0.393748,-0.177822,2.304,0.286829,-0.247004,2.304,nan,nan,nan,0.504308,0.866521,2.816,0.535056,0.851147,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,0.169026,0.787872,3.328,0.314379,0.72428,3.328
420,0.362301,-0.152664,2.304,0.356012,-0.171532,2.304,0.19249,-0.165243,2.304,0.102067,0.012064,2.56,0.119961,0.220818,2.816,0.532113,-0.177822,2.304,0.724011,-0.092758,2.56,0.807868,0.012064,2.56,0.381317,0.151636,2.816,0.2737,0.143949,2.816,0.173769,0.443739,2.816,0.256653,0.651794,3.072,0.488934,0.159323,2.816,0.486414,0.43834,2.56,0.450499,0.735843,2.816,0.299683,-0.163654,2.048,0.361179,-0.158064,2.048,0.26614,-0.219559,2.048,0.456641,-0.221847,2.304,nan,nan,nan,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,0.169026,0.787872,3.328,0.305294,0.715195,3.328
421,0.333226,-0.130111,2.048,0.322045,-0.152473,2.048,0.205068,-0.165243,2.304,0.109055,0.019052,2.56,0.127648,0.228505,2.816,0.538402,-0.177822,2.304,0.730999,-0.092758,2.56,0.807868,0.005076,2.56,0.35364,0.144839,2.56,0.2737,0.143949,2.816,0.173769,0.443739,2.816,0.248267,0.651794,3.072,0.451474,0.151827,2.56,0.486414,0.445328,2.56,0.450499,0.735843,2.816,0.310864,-0.158064,2.048,0.366769,-0.152473,2.048,0.277321,-0.219559,2.048,0.469219,-0.221847,2.304,nan,nan,nan,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,nan,nan,nan,0.305294,0.715195,3.328
422,0.344407,-0.130111,2.048,0.333226,-0.152473,2.048,0.211357,-0.165243,2.304,0.116043,0.019052,2.56,0.135335,0.228505,2.816,0.544691,-0.177822,2.304,0.737987,-0.092758,2.56,0.807868,0.005076,2.56,0.35364,0.144839,2.56,0.255806,0.137851,2.56,0.173769,0.451426,2.816,0.248267,0.651794,3.072,0.458462,0.158815,2.56,0.493402,0.452316,2.56,0.450499,0.74353,2.816,0.322045,-0.158064,2.048,0.37795,-0.152473,2.048,0.288502,-0.213969,2.048,0.481798,-0.221847,2.304,0.504308,0.874208,2.816,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,0.169026,0.787872,3.328,0.305294,0.706111,3.328
423,0.355588,-0.130111,2.048,0.338817,-0.152473,2.048,0.217647,-0.165243,2.304,0.123032,0.019052,2.56,0.135335,0.228505,2.816,0.55727,-0.177822,2.304,0.744975,-0.08577,2.56,0.814856,0.005076,2.56,0.360628,0.151827,2.56,0.262794,0.137851,2.56,0.173769,0.459113,2.816,0.248267,0.651794,3.072,0.458462,0.165803,2.56,0.493402,0.459304,2.56,0.450499,0.74353,2.816,0.333226,-0.158064,2.048,0.389131,-0.152473,2.048,0.294093,-0.219559,2.048,0.494377,-0.221847,2.304,nan,nan,nan,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.760809,3.072,0.156024,0.727266,3.072,0.305294,0.706111,3.328
424,0.361179,-0.130111,2.048,0.344407,-0.152473,2.048,0.223936,-0.165243,2.304,0.13002,0.012064,2.56,0.143022,0.228505,2.816,0.563559,-0.177822,2.304,0.744975,-0.08577,2.56,0.814856,0.005076,2.56,0.360628,0.151827,2.56,0.262794,0.144839,2.56,0.173769,0.459113,2.816,0.239881,0.651794,3.072,0.46545,0.165803,2.56,0.493402,0.466293,2.56,0.450499,0.74353,2.816,0.338817,-0.158064,2.048,0.400312,-0.152473,2.048,0.305274,-0.219559,2.048,nan,nan,nan,0.511995,0.874208,2.816,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.769195,3.072,nan,nan,nan,0.305294,0.706111,3.328
425,0.37236,-0.130111,2.048,0.349998,-0.152473,2.048,0.230225,-0.171532,2.304,0.13002,0.012064,2.56,0.13002,0.207732,2.56,0.569848,-0.177822,2.304,0.751963,-0.078781,2.56,0.814856,0.005076,2.56,0.360628,0.158815,2.56,0.269782,0.144839,2.56,0.166083,0.4668,2.816,0.239881,0.651794,3.072,0.472438,0.172791,2.56,0.493402,0.473281,2.56,0.450499,0.74353,2.816,0.349998,-0.158064,2.048,0.405903,-0.152473,2.048,0.310864,-0.219559,2.048,nan,nan,nan,nan,nan,nan,0.535056,0.858834,2.816,0.396691,0.74353,2.816,0.197952,0.769195,3.072,0.156024,0.744038,3.072,0.305294,0.706111,3.328
