,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5
139,-268.743,-332.646,1473.9,-211.109,-185.139,933.555,-218.933,-173.546,912.9,-211.672,-101.187,913.92,-184.097,-47.421,939.165,-199.764,-196.694,965.175,-208.411,-156.279,1048.56,-187.116,-128.723,1057.995,-202.313,-88.652,940.185,-217.64,-74.859,928.71,-119.799,-58.958,959.565,-76.911,26.62,1017.705,-195.148,-101.926,968.49,-112.969,-86.837,1041.93,-62.714,1.611,1060.29,-174.096,-220.032,940.695,-231.023,-296.363,1267.031,-193.529,-218.383,922.845,-231.023,-296.363,1267.031,-28.418,21.644,1206.15,-28.467,7.571,1082.475,-70.624,12.563,1007.505,-29.231,37.357,1006.74,-51.424,57.457,1131.18,-80.509,32.52,1028.075,
140,-264.708,-332.646,1473.9,-211.282,-185.291,934.32,-219.239,-173.788,914.175,-212.44,-101.554,917.235,-184.147,-47.434,939.42,-199.183,-196.123,962.37,-208.006,-155.975,1046.52,-186.485,-128.289,1054.425,-201.27,-88.195,935.34,-218.536,-75.167,932.535,-119.704,-58.911,958.8,-76.776,26.573,1015.92,-194.223,-101.443,963.9,-112.25,-86.284,1035.3,-63.416,1.611,1059.908,-174.285,-220.271,941.715,-219.225,-281.228,1202.325,-193.583,-218.443,923.1,-219.225,-281.228,1202.325,-28.376,21.612,1204.365,-28.494,7.579,1083.495,-70.695,12.576,1008.525,-29.342,37.499,1010.565,-51.621,57.678,1135.515,-80.675,32.587,1030.2,
141,-263.609,-335.283,1467.78,-211.166,-185.19,933.81,-218.688,-173.352,911.88,-212.027,-101.356,915.45,-183.897,-47.369,938.145,-199.553,-196.487,964.155,-209.586,-155.025,1040.145,-186.034,-127.978,1051.875,-201.6,-88.34,936.87,-218.297,-75.085,931.515,-119.385,-58.754,956.25,-76.718,26.553,1015.155,-194.582,-101.631,965.685,-112.25,-86.284,1035.3,-64.118,1.61,1059.525,-173.341,-219.078,936.615,-207.427,-266.093,1137.619,-193.476,-215.797,922.59,-207.427,-266.093,1137.619,-28.784,21.923,1221.705,-28.521,7.586,1084.515,-70.517,12.544,1005.975,-28.221,37.868,1020.51,-51.424,57.457,1131.18,-80.842,32.654,1032.325,
142,-263.059,-334.584,1464.72,-210.993,-185.038,933.045,-218.933,-173.546,912.9,-212.263,-101.469,916.47,-184.297,-47.472,940.185,-198.339,-195.291,958.29,-210.151,-154.486,1042.95,-186.936,-128.599,1056.975,-203.63,-91.82,946.305,-218.955,-75.311,934.32,-120.149,-59.13,962.37,-76.853,26.6,1016.94,-194.994,-101.845,967.725,-112.333,-86.348,1036.065,-64.82,1.609,1059.143,-172.775,-218.362,933.555,-195.629,-250.958,1072.913,-193.903,-216.274,924.63,-195.629,-250.958,1072.913,-28.568,21.758,1212.525,-28.548,7.593,1085.535,-70.302,12.506,1002.915,-27.099,38.237,1030.455,-48.678,54.606,1111.418,-81.008,32.722,1034.45,
143,-264.158,-335.982,1470.84,-209.408,-185.898,937.38,-216.857,-173.885,914.685,-212.381,-101.525,916.98,-183.997,-47.395,938.655,-198.128,-195.083,957.27,-210.716,-153.948,1045.755,-190.104,-128.785,1058.505,-203.795,-91.894,947.07,-218.417,-75.126,932.025,-119.64,-61.503,958.29,-73.828,23.739,1013.625,-193.812,-101.228,961.86,-112.25,-86.284,1035.3,-65.522,1.609,1058.76,-172.404,-219.525,938.527,-183.831,-235.823,1008.206,-194.171,-216.573,925.905,-183.831,-235.823,1008.206,-28.484,21.694,1208.955,-28.574,7.6,1086.555,-70.463,12.534,1005.21,-23.689,34.557,1005.465,-45.931,51.754,1091.655,-81.174,32.789,1036.575,
144,-260.538,-336.506,1473.135,-209.351,-185.847,937.125,-216.676,-173.74,913.92,-212.145,-101.412,915.96,-184.097,-47.421,939.165,-198.445,-195.395,958.8,-211.282,-153.409,1048.56,-189.509,-128.382,1055.19,-201.819,-91.003,937.89,-219.612,-75.537,937.125,-119.481,-61.421,957.015,-71.053,23.739,1013.625,-195.559,-102.141,970.53,-112.886,-86.773,1041.165,-65.68,1.613,1061.31,-172.033,-220.688,943.5,-172.033,-220.688,943.5,-190.792,-215.618,921.825,-172.033,-220.688,943.5,-28.544,21.74,1211.505,-28.38,7.548,1079.16,-70.66,12.569,1008.015,-22.386,33.79,1055.063,-43.185,48.902,1071.893,-78.279,32.765,1035.81,
145,-259.771,-335.516,1468.8,-209.408,-188.464,937.38,-216.434,-173.546,912.9,-211.79,-98.74,914.43,-184.347,-47.485,940.44,-198.181,-195.135,957.525,-209.8,-151.875,1041.208,-189.692,-128.506,1056.21,-201.6,-90.904,936.87,-218.417,-75.126,932.025,-120.054,-61.716,961.605,-71.428,23.864,1018.98,-194.942,-101.819,967.47,-112.499,-86.476,1037.595,-65.301,1.603,1055.19,-170.591,-218.839,935.595,-170.591,-218.839,935.595,-190.686,-215.499,921.315,-170.591,-218.839,935.595,-28.61,21.79,1214.31,-28.185,7.496,1071.765,-70.517,12.544,1005.975,-21.083,33.023,1104.66,-40.438,46.05,1052.13,-74.998,32.571,1029.69,
146,-256.372,-336.332,1472.37,-209.408,-188.464,937.38,-216.615,-173.691,913.665,-211.436,-98.575,912.9,-183.847,-47.356,937.89,-197.706,-194.668,955.23,-208.319,-150.341,1033.855,-189.372,-128.289,1054.425,-200.996,-90.632,934.065,-218.297,-75.085,931.515,-119.608,-61.487,958.035,-68.124,20.916,1011.33,-194.994,-101.845,967.725,-112.471,-86.454,1037.34,-65.561,0.154,1059.397,-171.01,-219.376,937.89,-171.01,-219.376,937.89,-191.689,-216.632,926.16,-171.01,-219.376,937.89,-28.334,21.58,1202.58,-29.822,5.635,1133.985,-70.624,12.563,1007.505,-19.78,32.256,1154.257,-37.692,43.198,1032.367,-74.831,32.498,1027.395,
147,-255.928,-335.749,1469.82,-208.724,-187.849,934.32,-216.071,-173.255,911.37,-211.554,-98.63,913.41,-183.997,-47.395,938.655,-197.864,-194.824,955.995,-206.837,-148.807,1026.503,-189.555,-128.413,1055.445,-201.051,-90.657,934.32,-218.895,-75.29,934.065,-119.576,-61.47,957.78,-65.058,20.821,1006.74,-193.812,-101.228,961.86,-112.36,-86.369,1036.32,-65.822,-1.295,1063.605,-171.056,-219.436,938.145,-169.358,-220.569,942.99,-191.214,-216.095,923.865,-171.056,-219.436,938.145,-28.388,21.621,1204.875,-31.458,3.774,1196.205,-70.338,12.512,1003.425,-18.477,31.489,1203.855,-34.946,40.347,1012.605,-73.601,31.441,1023.23,
148,-256.594,-336.623,1473.645,-206.56,-188.208,936.105,-215.95,-173.158,910.86,-209.404,-98.795,914.94,-184.197,-47.447,939.675,-196.914,-193.888,951.405,-205.355,-147.273,1019.15,-187.162,-128.754,1058.25,-201.148,-91.869,946.815,-219.493,-75.496,936.615,-119.64,-61.503,958.29,-65.454,20.948,1012.86,-194.377,-101.523,964.665,-112.83,-86.731,1040.655,-65.727,-1.294,1062.075,-168.259,-219.137,936.87,-168.259,-219.137,936.87,-188.581,-215.976,923.355,-169.708,-217.706,930.75,-28.401,21.631,1205.436,-33.094,1.912,1258.425,-70.642,12.566,1007.76,-18.45,31.442,1202.07,-32.23,40.418,1014.39,-72.372,30.383,1019.065,
149,-251.904,-335.749,1469.82,-206.56,-188.208,936.105,-216.011,-173.207,911.115,-209.345,-98.767,914.685,-184.497,-47.524,941.205,-197.283,-194.252,953.19,-203.874,-145.739,1011.798,-186.26,-128.134,1053.15,-201.31,-91.943,947.58,-219.612,-75.537,937.125,-119.353,-61.356,955.995,-65.141,20.848,1008.015,-193.966,-101.309,962.625,-112.471,-86.454,1037.34,-65.664,-1.292,1061.055,-167.618,-218.302,933.3,-167.618,-218.302,933.3,-188.893,-216.334,924.885,-169.196,-217.05,927.945,-28.414,21.641,1205.997,-33.232,1.92,1263.653,-70.392,12.522,1004.19,-18.438,31.422,1201.305,-32.789,41.119,1031.985,-71.142,29.325,1014.9,
150,-252.254,-336.215,1471.86,-206.448,-188.105,935.595,-215.648,-172.916,909.585,-209.462,-98.822,915.195,-183.947,-47.382,938.4,-197.072,-194.044,952.17,-202.392,-144.205,1004.445,-187.207,-128.785,1058.505,-201.527,-92.042,948.6,-219.313,-75.434,935.85,-119.767,-61.568,959.31,-65.404,20.932,1012.095,-194.377,-101.523,964.665,-112.388,-86.391,1036.575,-65.79,-1.295,1063.095,-167.435,-218.064,932.28,-167.435,-218.064,932.28,-188.581,-215.976,923.355,-169.568,-217.527,929.985,-28.427,21.651,1206.558,-33.369,1.928,1268.88,-70.785,12.592,1009.8,-18.324,31.229,1193.91,-31.939,40.052,1005.21,-70.494,30.239,1046.52,
151,-248.311,-336.332,1472.37,-206.166,-187.849,934.32,-215.104,-172.479,907.29,-209.287,-98.74,914.43,-181.772,-47.485,940.44,-196.333,-195.913,948.6,-205.351,-145.901,1026.248,-184.487,-128.909,1059.525,-200.552,-91.597,944.01,-218.835,-77.826,933.81,-119.767,-61.568,959.31,-65.652,21.011,1015.92,-194.017,-101.336,962.88,-112.416,-86.412,1036.83,-65.601,-1.291,1060.035,-166.371,-220.032,940.695,-166.371,-220.032,940.695,-186.31,-216.274,924.63,-169.708,-217.706,930.75,-28.44,21.661,1207.119,-29.727,1.917,1261.74,-70.552,12.55,1006.485,-18.348,31.269,1195.44,-32.238,40.428,1014.645,-73.144,33.007,1043.46,
152,-248.87,-337.089,1475.685,-204.998,-189.13,940.695,-214.983,-172.383,906.78,-209.054,-98.63,913.41,-181.822,-47.498,940.695,-195.911,-195.492,946.56,-208.31,-147.596,1048.05,-184.309,-128.785,1058.505,-200.443,-91.548,943.5,-217.76,-77.443,929.22,-119.385,-61.372,956.25,-65.833,23.858,1018.725,-194.12,-101.389,963.39,-112.665,-86.603,1039.125,-65.79,-1.295,1063.095,-165.559,-218.958,936.105,-165.559,-218.958,936.105,-186.002,-215.916,923.1,-169.057,-216.871,927.18,-28.454,21.671,1207.68,-29.808,2.996,1249.659,-70.481,12.538,1005.465,-18.391,31.342,1198.245,-35.403,43.683,1025.865,-73.991,33.909,1042.015,
153,-244.492,-332.589,1473.645,-204.553,-188.72,938.655,-212.919,-172.722,908.565,-208.995,-98.602,913.155,-181.624,-47.447,939.675,-196.281,-195.861,948.345,-207.675,-148.171,1052.13,-182.695,-129.357,1060.517,-200.985,-91.795,946.05,-217.999,-77.528,930.24,-119.545,-58.833,957.525,-68.467,23.804,1016.43,-193.966,-101.309,962.625,-112.167,-86.221,1034.535,-65.719,0.159,1061.948,-165.514,-218.899,935.85,-163.352,-219.436,938.145,-183.323,-215.738,922.335,-168.964,-216.752,926.67,-25.206,21.721,1210.485,-29.889,4.074,1237.579,-70.499,12.541,1005.72,-21.286,33.789,1156.744,-37.908,43.336,1017.705,-74.838,34.812,1040.57,
154,-244.619,-332.761,1474.41,-204.553,-188.72,938.655,-213.039,-172.819,909.075,-209.229,-98.712,914.175,-182.364,-50.223,943.5,-196.439,-196.019,949.11,-207.04,-148.745,1056.21,-181.08,-129.93,1062.528,-200.389,-91.523,943.245,-214.921,-77.337,927.945,-119.736,-58.927,959.055,-71.267,26.593,1016.685,-194.428,-101.55,964.92,-112.167,-86.221,1034.535,-65.648,1.612,1060.8,-163.529,-219.674,939.165,-163.529,-219.674,939.165,-183.627,-216.095,923.865,-168.824,-216.573,925.905,-25.466,21.946,1222.98,-29.97,5.153,1225.498,-70.642,12.566,1007.76,-24.181,36.236,1115.242,-42.305,48.948,1053.15,-75.685,35.714,1039.125,
155,-244.153,-332.128,1471.605,-202.039,-188.772,938.91,-212.322,-172.237,906.015,-208.587,-98.409,911.37,-179.538,-50.155,942.225,-196.228,-193.213,948.09,-206.59,-148.422,1053.915,-179.465,-130.502,1064.54,-200.281,-91.473,942.735,-214.035,-77.018,924.12,-119.608,-58.864,958.035,-74.311,26.687,1020.255,-194.48,-101.577,965.175,-112.526,-86.497,1037.85,-65.711,1.614,1061.82,-162.153,-217.825,931.26,-162.156,-219.555,938.655,-181.048,-216.036,923.61,-168.499,-216.155,924.12,-25.291,23.446,1214.565,-30.051,6.231,1213.417,-70.552,15.306,1006.485,-27.077,38.682,1073.741,-46.702,54.56,1088.595,-78.587,38.587,1039.89,
156,-240.541,-332.704,1474.155,-202.368,-189.079,940.44,-210.196,-172.528,907.545,-211.259,-98.492,912.135,-179.83,-50.236,943.755,-194.101,-193.68,950.385,-206.39,-148.279,1052.895,-177.851,-131.074,1066.552,-201.31,-91.943,947.58,-213.503,-76.827,921.825,-119.863,-56.361,960.075,-77.605,29.671,1026.885,-194.994,-101.845,967.725,-112.084,-86.157,1033.77,-65.774,1.615,1062.84,-161.745,-218.164,943.755,-160.784,-219.436,938.145,-178.717,-216.274,924.63,-168.917,-216.692,926.415,-25.116,24.946,1206.15,-30.132,7.31,1201.337,-73.475,15.34,1008.78,-29.972,41.129,1032.24,-51.099,60.172,1124.04,-93.416,45.925,1152.6,
157,-241.207,-329.578,1478.235,-202.148,-188.874,939.42,-210.373,-175.16,908.31,-210.609,-98.189,909.33,-179.587,-50.168,942.48,-194.049,-193.628,950.13,-204.149,-148.745,1056.21,-176.236,-131.646,1068.563,-200.01,-91.35,941.46,-213.916,-76.976,923.61,-123.012,-56.601,964.155,-83.867,32.732,1034.79,-194.582,-101.631,965.685,-112.139,-86.199,1034.28,-65.672,3.063,1061.182,-160.453,-218.164,943.755,-159.339,-219.813,939.76,-178.815,-216.394,925.14,-169.336,-217.229,928.71,-25.19,25.019,1209.72,-30.213,8.388,1189.256,-73.512,15.348,1009.29,-35.79,47,1037.085,-57.422,63.435,1127.355,-96.635,49.112,1153.365,
158,-241.165,-329.521,1477.98,-199.848,-189.13,940.695,-207.536,-174.865,906.78,-209.428,-97.638,904.23,-178.06,-53.062,948.09,-193.893,-193.472,949.365,-204.1,-148.709,1055.955,-174.622,-132.218,1070.575,-199.848,-91.275,940.695,-212.794,-76.572,918.765,-122.491,-56.361,960.075,-93.784,37.921,1098.285,-193.709,-101.175,961.35,-112.029,-86.114,1033.26,-65.569,4.51,1059.525,-159.162,-218.164,943.755,-157.895,-220.191,941.375,-175.845,-215.857,922.845,-168.685,-216.394,925.14,-25.031,24.861,1202.07,-30.294,9.467,1177.176,-73.475,15.34,1008.78,-43.561,55.268,1083.112,-63.077,69.041,1118.175,-102.608,52.096,1149.54,
159,-236.137,-328.157,1471.86,-199.089,-188.413,937.125,-207.595,-174.914,907.035,-208.365,-99.606,899.64,-177.246,-52.82,943.755,-190.986,-193.161,947.835,-202.181,-149.428,1061.055,-173.007,-132.791,1072.587,-199.279,-91.016,938.018,-208.995,-76.104,913.155,-122.459,-53.719,959.82,-103.701,43.11,1161.78,-193.452,-101.04,960.075,-109.254,-86.157,1033.77,-65.652,6.311,1045.84,-157.342,-218.027,943.16,-156.451,-220.569,942.99,-173.032,-215.499,921.315,-165.649,-215.738,922.335,-28.285,28.116,1200.54,-30.375,10.545,1165.095,-76.429,18.148,1011.33,-51.331,63.536,1129.14,-68.236,74.117,1102.62,-108.346,54.961,1143.675,
160,-235.892,-327.816,1470.33,-198.764,-188.105,935.595,-205.054,-174.865,906.78,-207.715,-99.295,896.835,-175.857,-52.406,936.36,-191.243,-193.42,949.11,-206.523,-153.773,1091.91,-171.393,-133.363,1074.598,-198.71,-90.756,935.34,-208.937,-76.083,912.9,-122.589,-53.776,960.84,-110.52,46.483,1166.625,-195.096,-101.899,968.235,-109.685,-83.656,1037.85,-65.734,8.111,1032.155,-155.523,-217.889,942.565,-174.17,-251.212,1073.996,-173.606,-216.215,924.375,-166.107,-216.334,924.885,-28.225,28.056,1197.99,-30.456,11.623,1153.014,-76.487,18.161,1012.095,-54.004,69.182,1120.47,-74.032,76.886,1099.05,-114.582,58.079,1143.42,
161,-232.631,-328.896,1475.175,-196.256,-188.156,935.85,-203.312,-175.504,910.095,-206.77,-98.843,892.755,-175.235,-54.774,933.045,-188.442,-193.213,948.09,-210.866,-158.118,1122.765,-169.778,-133.935,1076.61,-194.105,-88.653,913.665,-208.587,-75.956,911.37,-122.361,-53.676,959.055,-112.645,49.21,1155.66,-191.229,-98.621,962.115,-108.931,-83.08,1030.71,-65.816,9.912,1018.47,-153.703,-217.752,941.97,-191.89,-281.855,1205.003,-170.84,-215.916,923.1,-163.349,-216.036,923.61,-29.269,29.1,1196.12,-30.537,12.702,1140.934,-76.525,18.171,1012.605,-59.181,71.099,1102.62,-76.648,79.487,1093.44,-116.951,60.813,1136.025,
162,-228.435,-328.668,1474.155,-195.561,-187.49,932.535,-201.383,-178.494,912.645,-205.825,-98.392,888.675,-174.427,-55.328,942.48,-186.046,-193.42,949.11,-210.064,-159.07,1125.111,-168.096,-134.95,1084.77,-192.642,-87.985,906.78,-208.295,-75.849,910.095,-121.938,-53.49,955.74,-115.707,49.167,1154.64,-192.04,-99.039,966.195,-109.739,-83.697,1038.36,-65.709,9.896,1016.812,-177.968,-257.797,1115.2,-209.609,-312.497,1336.009,-170.981,-216.095,923.865,-160.821,-216.036,923.61,-30.313,30.145,1194.25,-30.618,13.78,1128.853,-79.377,18.189,1013.625,-62.473,74.443,1107.465,-79.455,82.287,1090.89,-120.088,60.827,1136.28,
163,-228.553,-328.839,1474.92,-193.378,-187.849,934.32,-200.765,-177.946,909.84,-205.176,-100.506,885.87,-173.907,-55.164,939.675,-185.946,-193.317,948.6,-209.263,-160.021,1127.457,-167.898,-134.792,1083.495,-191.071,-84.805,899.385,-210.819,-76.116,921.124,-120.436,-53.99,964.665,-119.051,52.408,1156.425,-191.584,-98.804,963.9,-109.793,-83.738,1038.87,-65.602,9.88,1015.155,-202.233,-297.841,1288.43,-227.328,-343.14,1467.015,-168.173,-215.738,922.335,-158.336,-216.095,923.865,-31.357,31.189,1192.38,-30.699,14.859,1116.772,-79.517,21.001,1015.41,-62.386,74.34,1105.935,-79.455,82.287,1090.89,-119.818,63.794,1133.73,
164,-224.748,-329.18,1476.45,-192.164,-186.67,928.455,-198.218,-177.896,909.585,-202.634,-100.448,885.36,-172.68,-54.774,933.045,-182.758,-192.693,945.54,-208.461,-160.973,1129.803,-167.463,-134.443,1080.69,-190.909,-84.733,898.62,-213.343,-76.382,932.152,-119.99,-53.79,961.095,-119.576,49.46,1161.525,-191.381,-98.7,962.88,-109.038,-83.162,1031.73,-65.602,12.658,1015.155,-226.498,-337.886,1461.66,-222.963,-342.603,1464.72,-165.832,-213.448,923.355,-155.979,-216.334,924.885,-31.428,31.259,1195.057,-30.78,15.937,1104.692,-78.898,20.837,1007.505,-62.041,76.939,1099.815,-78.712,81.518,1080.69,-122.148,63.392,1126.59,
165,-220.859,-325.363,1477.47,-190.456,-187.49,932.535,-195.564,-177.746,908.82,-202.225,-100.246,883.575,-174.002,-55.194,940.185,-180.218,-192.745,945.795,-207.659,-161.924,1132.149,-167.384,-134.379,1080.18,-190.801,-84.685,898.11,-215.867,-76.648,943.181,-120.181,-53.876,962.625,-115.911,49.253,1156.68,-188.746,-98.7,962.88,-109.55,-83.553,1036.575,-65.371,12.614,1011.585,-223.506,-339.419,1468.29,-219.068,-342.782,1465.485,-165.923,-213.566,923.865,-153.49,-216.394,925.14,-31.498,31.329,1197.735,-30.861,17.016,1092.611,-79.657,21.038,1017.195,-62.559,74.546,1108.995,-79.492,82.326,1091.4,-119.495,60.527,1130.67,
166,-216.553,-324.97,1475.685,-187.543,-187.131,930.75,-192.155,-174.422,904.485,-200.21,-100.448,885.36,-171.893,-55.343,942.735,-179.635,-192.121,942.735,-206.858,-162.876,1134.495,-167.024,-133.943,1082.666,-191.017,-82.32,899.13,-218.392,-76.914,954.21,-120.118,-53.847,962.115,-112.521,49.156,1154.385,-188.945,-98.804,963.9,-109.092,-83.204,1032.24,-68.45,12.671,1016.175,-218.839,-338.417,1463.955,-215.056,-342.782,1465.485,-163.304,-213.448,923.355,-150.458,-215.678,922.08,-31.149,30.982,1184.475,-30.942,18.094,1080.531,-79.257,20.932,1012.095,-59.126,74.049,1101.6,-76.809,79.653,1095.735,-116.715,60.69,1133.73,
167,-212.109,-324.352,1472.88,-186.053,-185.644,923.355,-192.101,-174.373,904.23,-200.441,-100.564,886.38,-172.079,-55.403,943.755,-177.102,-192.173,942.99,-203.477,-162.656,1132.965,-166.663,-133.506,1085.153,-188.609,-82.343,899.385,-219.967,-77.469,961.095,-117.733,-53.961,964.155,-109.916,46.229,1160.25,-188.746,-98.7,962.88,-109.577,-83.573,1036.83,-68.261,15.41,1013.37,-215.617,-339.655,1469.31,-211.999,-344.333,1472.115,-160.421,-212.977,921.315,-148.547,-216.573,925.905,-31.7,31.824,1183.246,-31.023,19.173,1068.45,-82.379,21.022,1016.43,-56.448,71.46,1108.23,-74.238,77.1,1102.11,-113.841,60.813,1136.025,
168,-208.437,-320.875,1475.43,-184.438,-186.567,927.945,-189.251,-174.029,902.445,-197.957,-100.535,886.125,-170.87,-55.014,937.125,-174.993,-192.693,945.54,-203.019,-162.29,1130.415,-166.302,-133.069,1087.639,-188.716,-82.39,899.895,-219.267,-77.222,958.035,-117.857,-54.018,965.175,-106.787,46.25,1160.76,-185.913,-98.595,961.86,-109.227,-83.306,1033.515,-68.209,15.399,1012.605,-211.999,-336.273,1472.115,-207.213,-339.065,1466.76,-160.954,-213.684,924.375,-146.254,-216.93,927.435,-32.25,32.666,1182.018,-31.471,19.45,1083.878,-82.069,20.943,1012.605,-53.832,68.962,1116.9,-67.905,73.757,1097.265,-110.358,57.509,1132.2,
169,-205.246,-322.206,1481.55,-181.048,-183.167,923.61,-188.449,-170.831,898.62,-195.757,-98.222,887.145,-170.87,-52.449,937.125,-173.907,-191.498,939.675,-199.338,-161.814,1127.1,-165.941,-132.632,1090.125,-189.091,-82.553,901.68,-216.76,-77.263,958.545,-117.359,-53.79,961.095,-94.78,40.675,1091.018,-186.504,-98.909,964.92,-109.47,-83.491,1035.81,-68.519,15.468,1017.195,-207.285,-335.167,1467.27,-203.515,-339.596,1469.055,-158.467,-213.743,924.63,-145.691,-216.095,923.865,-32.801,33.508,1180.789,-31.919,19.726,1099.305,-82.421,21.032,1016.94,-47.641,62.747,1115.115,-65.625,71.543,1109.505,-104.887,54.79,1140.105,
170,-202.132,-320.925,1481.89,-179.111,-183.774,926.67,-186.411,-171.219,900.66,-193.995,-98.561,890.205,-170.778,-53.219,950.895,-171.847,-192.069,942.48,-200.06,-162.4,1131.18,-163.604,-130.294,1077.339,-188.823,-82.436,900.405,-215.952,-76.976,954.975,-117.671,-53.933,963.645,-82.772,35.101,1021.275,-184.446,-99.222,967.98,-109.55,-83.553,1036.575,-68.089,15.372,1010.82,-168.554,-274.616,1202.198,-199.044,-338.83,1465.74,-156.409,-214.392,927.435,-143.004,-215.857,922.845,-33.351,34.351,1179.56,-32.201,21.641,1101.872,-81.987,20.922,1011.585,-41.593,57.531,1072.53,-60.166,69.214,1120.98,-98.866,54.912,1142.655,
171,-199.019,-319.644,1482.23,-177.238,-181.852,916.98,-183.789,-171.074,899.895,-191.393,-98.476,889.44,-170.32,-50.48,948.345,-171.103,-191.238,938.4,-199.834,-162.217,1129.905,-161.266,-127.956,1064.552,-189.037,-80.062,901.425,-216.702,-77.243,958.29,-117.515,-53.861,962.37,-77.72,35.346,1028.415,-183.765,-98.857,964.41,-109.281,-83.347,1034.025,-70.999,15.403,1012.86,-129.824,-214.066,937.125,-173.729,-297.173,1285.54,-153.067,-213.272,922.59,-142.806,-215.559,921.57,-33.902,35.193,1178.332,-32.483,23.556,1104.439,-82.111,23.727,1013.115,-35.544,52.315,1029.945,-53.709,62.704,1114.35,-92.961,51.981,1146.99,
172,-195.905,-318.363,1482.57,-175.019,-182.156,918.51,-183.529,-168.371,898.62,-189.5,-96.317,891.99,-171.144,-50.725,952.935,-168.396,-191.082,937.635,-198.132,-162.089,1129.013,-158.928,-125.617,1051.766,-189.518,-80.266,903.72,-216.125,-77.037,955.74,-114.393,-53.633,958.29,-74.385,35.101,1021.275,-183.279,-98.595,961.86,-109.092,-83.204,1032.24,-71.464,15.503,1019.49,-127.106,-212.525,935.978,-148.414,-255.517,1105.34,-151.165,-211.62,926.415,-142.727,-215.439,921.06,-34.452,36.035,1177.103,-32.766,25.471,1107.006,-82.173,23.744,1013.88,-32.53,49.202,1023.825,-46.972,55.312,1033.26,-86.42,49.941,1101.982,
173,-192.791,-317.083,1482.91,-172.792,-182.459,920.04,-180.607,-167.941,896.325,-187.486,-96.537,894.03,-168.851,-48.206,954.72,-165.92,-191.186,938.145,-196.431,-161.961,1128.12,-156.59,-123.279,1038.979,-187.203,-80.334,904.485,-213.794,-77.14,957.015,-114.576,-53.719,959.82,-71.625,35.118,1021.785,-181.03,-98.804,963.9,-108.877,-83.039,1030.2,-71.017,18.18,1013.115,-124.388,-210.983,934.83,-123.099,-213.861,925.14,-148.547,-211.503,925.905,-140.167,-215.38,920.805,-35.003,36.877,1175.875,-33.048,27.386,1109.573,-82.049,23.709,1012.35,-26.824,46.226,1020,-41.183,55.135,1029.945,-79.879,47.901,1056.975,
